Genre,Movie Name,Duration,Duration Minutes,Rating,Votes
Comedy,Auction,1h 31m,91,6.5,911
Comedy,How to Make a Killing,1h 49m,109,6.6,706
Comedy,Ajosepo,2h 14m,134,8.7,54
Comedy,Mr. Manhattan,1h 50m,110,6.7,440
Comedy,A.R.M,2h 30m,150,7.1,8600
Comedy,The Deb,2h 1m,121,7.5,71
Comedy,Chantal in Fairyland,1h 58m,118,4.6,2600
Comedy,The Southern Chronicles,2h,120,8.8,2500
Comedy,Man and Witch: The Dance of a Thousand Steps,1h 34m,94,5.5,328
Comedy,U.S. Palmese,2h,120,6.9,102
Comedy,Lesbian Space Princess,1h 27m,87,7.5,110
Comedy,Monster on a Plane,1h 28m,88,5.5,2300
Comedy,Her Story,2h 3m,123,7.6,1800
Comedy,10 Lives,1h 28m,88,5.9,1900
Comedy,Two to One,1h 56m,116,6.1,717
Comedy,Perhoset,1h 38m,98,6.3,176
Comedy,King of My Castle,1h 49m,109,5.0,452
Comedy,Lubber Pandhu,2h 26m,146,8.2,5900
Comedy,Up the Catalogue,2h 26m,N/A,N/A,N/A
Comedy,Operation Taco Gary's,1h 28m,88,6.6,27
Comedy,Guruvayoor Ambalanadayil,2h 12m,132,6.6,4600
Comedy,Empire Waist,1h 37m,97,6.7,170
Comedy,Head South,1h 38m,98,6.8,228
Comedy,Il complottista,1h 25m,85,7.2,14
Comedy,The Christmas Letter,1h 34m,94,4.1,178
Comedy,Lesson Learned,1h 59m,119,7.7,2000
Comedy,Baby Assassins: Nice Days,1h 43m,103,7.3,290
Comedy,A Sudden Case of Christmas,1h 31m,91,5.1,1100
Comedy,Funny Birds,1h 37m,97,5.6,233
Comedy,Moartea in vacanta,1h 29m,89,6.6,1500
Comedy,Almost Paradise,2h,120,6.4,540
Comedy,Victory,2h,120,6.4,273
Comedy,Retreat Vama Veche,1h 30m,90,3.9,931
Comedy,Noah's Ark,1h 36m,96,4.3,641
Comedy,Feeling Randy,1h 21m,81,7.8,471
Comedy,Der Buchspazierer,1h 38m,98,7.3,380
Comedy,Wild Wild Punjab,1h 49m,109,6.2,15000
Comedy,Breakup Season,1h 42m,102,5.8,305
Comedy,Dear Paris,1h 48m,108,5.6,318
Comedy,C Takimi,2h 15m,135,2.8,486
Comedy,Ryan's World the Movie: Titan Universe Adventure,1h 20m,80,1.8,681
Comedy,Good Bad Things,1h 36m,96,5.7,193
Comedy,Destroy All Neighbors,1h 25m,85,5.3,2000
Comedy,Frankie Freako,1h 25m,85,5.6,1100
Comedy,Gracie and Pedro: Pets to the Rescue,1h 27m,87,5.1,265
Comedy,Paying for It,1h 25m,85,7.1,107
Comedy,Le panache,1h 33m,93,6.4,122
Comedy,"María, Me Muero",1h 33m,93,5.6,89
Comedy,Yolo,2h 9m,129,6.9,3700
Comedy,Un mondo a parte,1h 53m,113,6.5,1200
Comedy,Marcello Mio,2h,120,5.9,888
Comedy,Bad Newz,2h 22m,142,4.7,26000
Comedy,Everybody Loves Jenifa,2h 15m,135,8.3,82
Comedy,Mukadderat,1h 30m,90,7.3,513
Comedy,Crust,1h 42m,102,6.1,229
Comedy,Teddy and the Mountain,1h 42m,N/A,7.3,23
Comedy,Goyo,1h 46m,106,6.6,2200
Comedy,Vaazha: Biopic of a Billion Boys,2h 5m,125,7.3,4000
Comedy,Marianengraben,1h 27m,87,7.5,81
Comedy,Bull Run,1h 37m,97,N/A,N/A
Comedy,Swag,2h 30m,150,7.6,3000
Comedy,Bau: Artist at War,2h 10m,130,7.0,55
Comedy,Srikakulam Sherlockholmes,2h 5m,125,8.1,2300
Comedy,Tillu Square,2h 17m,137,6.6,3400
Comedy,The Roast of Tom Brady,2h 59m,179,7.2,5800
Comedy,Stealing Pulp Fiction,1h 18m,78,6.2,21
Comedy,Sons of Rizk 3,2h 5m,125,6.7,1700
Comedy,Blackout,2h 2m,122,6.1,10000
Comedy,Sallywood,2h 2m,N/A,7.6,58
Comedy,Pressure Cooker,2h 2m,N/A,4.5,439
Comedy,Mission: Cross,1h 45m,105,6.1,2600
Comedy,Don't Mess with Grandma,1h 21m,81,6.0,151
Comedy,Straight A Pregnancy,1h 21m,N/A,8.6,41
Comedy,Ishq Vishk Rebound,1h 46m,106,5.6,7100
Comedy,The Throwback,1h 36m,96,5.5,346
Comedy,Mascarpone: The Rainbow Cake,1h 45m,105,6.1,496
Comedy,One Night in Tokyo,1h 35m,95,7.5,69
Comedy,V dobrém i zlém,1h 33m,93,6.5,52
Comedy,Believe in Christmas,1h 30m,90,6.1,822
Comedy,Down the Rabbit Hole,1h 42m,102,5.6,539
Comedy,"Love, Danielle",1h 19m,79,8.9,39
Comedy,Con Job,1h 19m,N/A,8.1,289
Comedy,Switch Up,1h 45m,105,8.6,27
Comedy,Vampire Zombies... From Space!,1h 38m,98,7.6,67
Comedy,À bicyclette!,1h 30m,90,7.0,188
Comedy,Lucky Winners,1h 43m,103,6.2,1400
Comedy,¿Quién es quién?,1h 35m,95,5.9,73
Comedy,Going Viral,1h 30m,90,6.8,52
Comedy,When in Rome,1h 38m,98,6.1,737
Comedy,Victoria må dø,1h 25m,85,5.9,360
Comedy,À l'ancienne,1h 29m,89,4.6,290
Comedy,Suspended Time,1h 45m,105,5.4,301
Comedy,Last Night at Terrace Lanes,1h 15m,75,4.4,628
Comedy,Citizen of a Kind,1h 54m,114,6.7,792
Comedy,Nuked,1h 26m,86,7.9,42
Comedy,Stress Positions,1h 35m,95,5.0,621
Comedy,The Book of Jobs,1h 30m,90,N/A,N/A
Comedy,Heads or Fails,1h 26m,86,7.2,48
Comedy,About Family,1h 46m,106,6.8,115
Comedy,Cassino in Ischia,1h 53m,113,4.4,239
Comedy,Camp Crasher,1h 35m,95,5.4,798
Comedy,Kangaroo Island,1h 53m,113,7.5,24
Comedy,Holy Cash,1h 34m,94,7.3,24
Comedy,N'avoue jamais,1h 34m,94,5.8,461
Comedy,Kid Santa,1h 34m,N/A,N/A,N/A
Comedy,Oscar Wilde About America,1h 38m,98,3.5,22
Comedy,Bermondsey Tales: Fall of the Roman Empire,1h 39m,99,4.4,180
Comedy,Deaner '89,1h 30m,90,5.9,416
Comedy,Marry Christmas,1h 25m,85,6.7,60
Comedy,Umjolo: The Gone Girl,1h 32m,92,4.4,270
Comedy,The Holiday List,1h 25m,85,4.2,206
Comedy,Finalement,2h 7m,127,5.7,260
Comedy,Buzz House: The Movie,1h 33m,93,3.2,1200
Comedy,The Pee Pee Poo Poo Man,1h 19m,79,8.1,18
Comedy,Cells at Work!,1h 49m,109,6.8,191
Comedy,Rap World,56m,56,7.8,504
Comedy,The Everything Pot,1h 30m,90,7.3,32
Comedy,Barbie & Kendra Crash Joe Bob's Drive-In Jamboree,51m,51,4.8,107
Comedy,My Ex's Wedding,1h 35m,95,8.6,46
Comedy,In Fidelity,1h 35m,N/A,5.2,27
Comedy,My Wifes X,1h 41m,101,6.4,772
Comedy,Dirty Ice Cream,47m,47,4.4,116
Comedy,Hahacar,2h 15m,135,6.9,319
Comedy,Swede Caroline,1h 38m,98,5.4,227
Comedy,A Hip Hop Story,1h 30m,90,8.7,107
Comedy,Jhamkudi,2h 31m,151,6.6,980
Comedy,Memory Lane,1h 38m,98,7.4,1800
Comedy,The Actor,2h 8m,128,3.3,725
Comedy,Adios Amigo,2h 36m,156,5.9,1400
Comedy,Suckers,1h 7m,67,3.3,120
Comedy,Vijay 69,1h 52m,112,6.1,1200
Comedy,Chainsaws Were Singing,1h 57m,117,7.2,355
Comedy,Maybe Baby 2,1h 45m,105,5.7,534
Comedy,Cat and Dog,1h 26m,86,5.3,1100
Comedy,Queens of Drama,1h 54m,114,6.3,187
Comedy,Doctor Doctor,1h 38m,98,8.2,129
Comedy,Scared Shitless,1h 16m,76,6.1,206
Comedy,Vive e Deixa Andar,1h 47m,107,6.1,59
Comedy,Tim Travers & the Time Travelers Paradox,1h 35m,95,6.9,276
Comedy,Say a Little Prayer,1h 43m,103,8.5,42
Comedy,Cocaine Werewolf,1h 20m,80,2.3,299
Comedy,La casa,1h 23m,83,7.0,925
Comedy,Finché notte non ci separi,1h 25m,85,5.6,131
Comedy,Love at 39 Degrees,1h 55m,115,5.5,1400
Comedy,Wishing on a Star,1h 39m,99,6.7,139
Comedy,Erdal and Ece,1h 47m,107,4.3,4200
Comedy,I Heard You Buy Souls,1h 28m,88,2.7,42
Comedy,The Missile,1h 50m,110,6.6,1000
Comedy,Meet the Leroys,1h 42m,102,6.4,1100
Comedy,Badaa Saat Fi Yawman Ma,1h 40m,100,6.3,89
Comedy,Divorce,1h 31m,91,5.8,743
Comedy,Fierce Killer Marsupial,1h 26m,86,2.3,39
Comedy,Kidnapping Inc.,1h 47m,107,6.6,233
Comedy,I Am What I Am 2,2h 14m,134,7.5,199
Comedy,Technoboys,1h 49m,109,5.2,965
Comedy,The Heartbreak Agency,1h 34m,94,5.3,719
Comedy,King Baby,1h 28m,88,7.0,24
Comedy,Jon Vardar protiv Galaksijata,1h 26m,86,8.5,66
Comedy,This Life of Mine,1h 39m,99,5.5,242
Comedy,The World According to Kaleb: On Tour,1h 39m,N/A,5.4,177
Comedy,Space Sharks,1h 10m,70,1.5,317
Comedy,Betting with Ghost,1h 52m,112,6.7,60
Comedy,Last ExMas,1h 24m,84,5.4,336
Comedy,Hello Mummy,2h 16m,136,5.6,3300
Comedy,Disaster Holiday,1h 33m,93,4.8,691
Comedy,Ballot,1h 42m,102,6.3,227
Comedy,The Holiday Club,1h 28m,88,6.6,361
Comedy,Vasco Da Gama,2h 5m,125,5.1,2900
Comedy,Jamie Foxx: What Had Happened Was...,1h 8m,68,5.8,2000
Comedy,Alakada: Bad and Boujee,1h 8m,N/A,9.2,12
Comedy,Non Negotiable,1h 27m,87,5.4,1200
Comedy,De jackpot,1h 43m,103,4.9,143
Comedy,Ma Este Gyilkolunk,1h 43m,N/A,5.1,569
Comedy,La Familia,1h 43m,N/A,6.8,42
Comedy,Throuple,1h 32m,92,6.6,68
Comedy,Doin' It,1h 32m,92,5.8,44
Comedy,Extremely Unique Dynamic,1h 13m,73,7.7,340
Comedy,The Yorkie Werewolf,1h 13m,N/A,6.3,69
Comedy,The Casagrandes Movie,1h 29m,89,5.6,662
Comedy,Rent Free,1h 33m,93,7.8,67
Comedy,Super Happy Forever,1h 34m,94,6.9,177
Comedy,Mamífera,1h 33m,93,6.6,425
Comedy,1995,2h,120,6.8,594
Comedy,Team of Two,2h,N/A,5.0,108
Comedy,Kang Mak,2h 2m,122,6.4,785
Comedy,Grotesque 2,2h 2m,N/A,6.4,442
Comedy,Successor,2h 13m,133,6.8,1300
Comedy,Haunt Season,1h 21m,81,4.9,775
Comedy,Fasel Men El Lahazat El Lazeeza,2h 2m,122,6.5,869
Comedy,Athens Midnight Radio,1h 14m,74,7.3,219
Comedy,Young Lion of the West,1h 33m,93,5.2,108
Comedy,Nunakuzhi,2h 5m,125,6.8,3000
Comedy,Agak Laen,1h 59m,119,7.6,2900
Comedy,Rockbottom,1h 22m,82,7.4,84
Comedy,Don't Say It,1h 22m,N/A,9.0,43
Comedy,A Most Atrocious Thing,1h 15m,75,3.8,253
Comedy,Illegal Hayatlar: Meclis,1h 55m,115,6.8,824
Comedy,Io e te dobbiamo parlare,1h 35m,95,4.2,187
Comedy,Father There is Only One 4,1h 30m,90,5.2,611
Comedy,Jack in Time for Christmas,1h 6m,66,4.6,1000
Comedy,Micro Budget,1h 28m,88,8.2,32
Comedy,Trisha on the Rocks,2h 52m,172,5.2,3000
Comedy,Staycation,1h 34m,94,7.1,105
Comedy,The Black Sea,1h 36m,96,7.9,81
Comedy,Meet Me in Rome,1h 25m,85,5.1,622
Comedy,Eho kati na po,1h 36m,96,6.3,23
Comedy,El Heredero,1h 43m,103,8.1,36
Comedy,Bionico's Bachata,1h 20m,80,8.5,45
Comedy,200KG Vampire,1h 33m,93,5.2,29
Comedy,Mandakini,2h 7m,127,5.9,2900
Comedy,Dreaming of You,1h 35m,95,8.6,26
Comedy,Bakkal Amca: Mahmut Tuncer,1h 46m,106,3.7,210
Comedy,La petite vadrouille,1h 36m,96,5.6,364
Comedy,Hep Yek: Asiret,1h 26m,86,2.3,202
Comedy,Something's More Than One Thing,1h 50m,110,8.9,91
Comedy,Daaru Na Peenda Hove,1h 51m,111,7.7,2300
Comedy,The Disruptors,1h 26m,86,5.8,176
Comedy,Murder and Cocktails,1h 28m,88,4.0,360
Comedy,Nee Dhaarey Nee Katha,2h 2m,122,8.8,1100
Comedy,Boy Kaldag,1h 34m,94,5.2,164
Comedy,A Trip Elsewhere,1h 33m,93,5.6,101
Comedy,Alles Fifty Fifty,1h 53m,113,6.3,435
Comedy,2nd Miracle in Cell No. 7,2h 27m,147,7.8,201
Comedy,Once Upon a Christmas Wish,1h 30m,90,6.1,319
Comedy,A Mary Little Christmas,1h 30m,N/A,9.4,21
Comedy,Fruitcake,1h 37m,97,5.4,119
Comedy,Love... Reconsidered,1h 28m,88,4.3,130
Comedy,Messy,1h 30m,90,6.2,14
Comedy,Romeo è Giulietta,1h 45m,105,6.4,399
Comedy,Inga Naan Thaan Kingu,2h 12m,132,5.3,443
Comedy,The Price of Nonna's Inheritance,1h 30m,90,5.3,1100
Comedy,A European Christmas,1h 30m,90,4.7,192
Comedy,G for Gap,1h 43m,103,7.2,547
Comedy,Dünya Varmis,1h 40m,100,7.4,51
Comedy,Another Day in America,1h 40m,N/A,8.9,82
Comedy,Texas 3,1h 40m,N/A,3.7,483
Comedy,Twisted Hearts,1h 30m,90,7.2,12
Comedy,Sad Jokes,1h 36m,96,6.6,89
Comedy,Breakfast with Giraffes,1h 37m,97,6.4,514
Comedy,My Boyfriend Is a Sex Worker,50m,50,4.8,13
Comedy,Clone Cops,1h 36m,96,8.0,191
Comedy,Veni Vidi Vici,1h 26m,86,5.8,348
Comedy,Local Kung Fu 3,2h 16m,136,9.2,31
Comedy,A Gangster's Kiss,1h 21m,81,4.9,45
Comedy,My Annoying Brother,1h 54m,114,7.5,205
Comedy,National Theatre Live: Nye,2h 40m,160,8.0,260
Comedy,The Great Salish Heist,1h 35m,95,7.1,28
Comedy,Anyone But Her,1h 33m,93,4.9,282
Comedy,Perdiendo el Juicio,1h 30m,90,7.4,18
Comedy,Periodt,1h 30m,N/A,N/A,N/A
Comedy,Guardian,2h,120,4.1,664
Comedy,Idiyan Chandhu,2h,120,4.7,211
Comedy,Kakuda,1h 56m,116,5.4,6300
Comedy,The Proud Princess,1h 24m,84,7.1,108
Comedy,Bocchi the Rock! Re:,1h 30m,90,7.6,154
Comedy,Checkmate,1h 44m,104,4.3,385
Comedy,Pilot,1h 50m,110,6.2,780
Comedy,Keep Rolling,1h 41m,101,5.9,44
Comedy,Panchak,2h 2m,122,7.9,69
Comedy,Plastic Guns,1h 35m,95,6.3,607
Comedy,Sunlight,1h 36m,96,7.9,17
Comedy,Oru Kattil Oru Muri,2h 5m,125,4.6,57
Comedy,Female 4,1h 21m,81,5.8,109
Comedy,"MoviePass, MovieCrash",1h 36m,96,6.7,2800
Comedy,Party People,1h 36m,N/A,9.3,16
Comedy,Neelan & Kevin,1h 29m,89,8.0,11
Comedy,La famille Hennedricks,1h 25m,85,5.0,183
Comedy,I Left My Heart in Colombia,1h 25m,N/A,9.1,416
Comedy,Beyond the Likes,1h 50m,110,6.4,17
Comedy,Dalej jazda!,1h 40m,100,6.0,121
Comedy,Another German Tank Story,1h 36m,96,6.2,56
Comedy,1 Bad Azz Day,1h 36m,N/A,N/A,N/A
Comedy,My Melbourne,1h 40m,100,7.5,40
Comedy,Tous toqués !,1h 52m,112,6.4,188
Comedy,I Am Not Big Bird,1h 36m,96,5.2,197
Comedy,In Good Hands 2,1h 39m,99,5.3,949
Comedy,Tanning Zone,1h 39m,N/A,N/A,N/A
Comedy,(Un)lucky Sisters,1h 22m,82,5.2,858
Comedy,Empire Queen: The Golden Age of Magic,2h 28m,148,3.2,204
Comedy,Grrr...,2h 1m,121,4.0,810
Comedy,You Are Not Alone,1h 45m,105,6.2,68
Comedy,Yasam Koçu,1h 35m,95,3.8,1200
Comedy,Vil & Misérable,1h 54m,114,7.1,66
Comedy,Clickbait: Unfollowed,1h 30m,90,4.9,568
Comedy,Office Siren,58m,58,N/A,N/A
Comedy,Pegasus 2,2h 1m,121,6.9,1300
Comedy,Menudas piezas,1h 39m,99,5.8,590
Comedy,Amazon Bullseye,1h 53m,113,5.3,190
Comedy,I Can't Live Without You,1h 52m,112,5.0,798
Comedy,Varshangalkku Shesham,2h 46m,166,6.6,4100
Comedy,The Honest Candidate,1h 36m,96,5.3,309
Comedy,Der Spitzname,1h 30m,90,5.8,464
Comedy,Jolly O Gymkhana,2h 9m,129,7.4,1500
Comedy,Jorgovani,1h 23m,83,5.6,616
Comedy,SuperKlaus,1h 28m,88,4.3,201
Comedy,Christmas Slasher,1h 28m,N/A,N/A,N/A
Comedy,Love You to Debt,2h 15m,135,6.2,754
Comedy,E se mio padre,1h 40m,100,5.5,16
Comedy,Bremenskie muzykanty,1h 55m,115,4.6,668
Comedy,Chapter 51,1h 55m,N/A,N/A,N/A
Comedy,Mathu Vadalara 2,2h 19m,139,7.0,1600
Comedy,Group Therapy,1h 26m,86,5.8,42
Comedy,Kyuka: Before Summer's End,1h 43m,103,6.9,93
Comedy,Waarom Wettelen,1h 46m,106,6.4,420
Comedy,No Pressure,1h 51m,111,5.1,1100
Comedy,Bharathanatyam,2h 1m,121,6.7,1600
Comedy,Una terapia di gruppo,2h 1m,N/A,5.7,78
Comedy,Ek Daav Bhootacha,2h 26m,146,5.6,112
Comedy,Killer Babes,1h 34m,94,3.5,283
Comedy,Bachelor Party,2h 25m,145,5.2,334
Comedy,K-Pops!,1h 54m,114,7.1,56
Comedy,Odd Fish,1h 44m,104,7.9,50
Comedy,Transmitzvah,1h 40m,100,4.4,313
Comedy,De Z van Zus,2h,120,6.6,426
Comedy,Laxmi Kataksham,2h 28m,148,6.8,11
Comedy,Nadikar,2h 22m,142,5.3,445
Comedy,"Snow, Tea and Love 2: With a Little Luck",1h 37m,97,3.8,271
Comedy,Father-in-law and Son-in-law,1h 35m,95,N/A,N/A
Comedy,Enchanting Christmas,1h 31m,91,6.3,354
Comedy,The Infallibles,1h 39m,99,4.8,751
Comedy,Kalvan,2h 22m,142,5.6,985
